Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,fwd_packets_rate,Label
6,187978,3,6,415,11595,415,0,138.33333,239.60036,5792,0,1932.5,2181.0083,63890.45527,47.87794316,23497.25,57452.69,164673,14,22950,11475.0,12094.3545,20027,2923,187872,37574.4,71736.39,164673,14,0,0,0,0,104,200,15.959314,31.918629,0,5792,1201.0,1883.8358,3548837.2,0,0,0,1,0,0,0,0,2,1334.4445,138.33333,1932.5,0,0,0,0,0,0,3,415,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1.59592294884003e-05,Attack
6,27678,3,7,369,11595,369,0,123.0,213.04225,5792,0,1656.4286,2118.2273,432256.6659,361.2977816,3075.3333,6094.2754,16170,4,11006,5503.0,7776.7603,11002,4,27662,4610.3335,7155.196,16170,17,0,0,0,0,104,232,108.389336,252.90845,0,5792,1087.6364,1823.4935,3325128.8,0,0,0,1,0,0,0,0,2,1196.4,123.0,1656.4286,0,0,0,0,0,0,3,369,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00010838541854835796,Attack
17,31142,4,4,188,512,47,47,47.0,0.0,128,128,128.0,0.0,22477.68287,256.8878043,4448.857,8993.272,23978,3,30979,10326.333,17878.807,30971,4,7160,2386.6667,4088.8594,7108,3,0,0,0,0,80,80,128.44391,128.44391,47,128,83.0,42.69075,1822.5,0,0,0,0,0,0,0,0,1,93.375,47.0,128.0,0,0,0,0,0,0,4,188,4,512,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0001284397777991844,Normal
6,150750,33,49,871,64624,389,0,26.39394,82.53709,2896,0,1318.8572,586.4085,434461.0282,543.946932,1861.1111,5373.9087,23690,2,150750,4710.9375,8185.7466,24371,2,126315,2631.5625,7876.1743,38687,48,0,0,0,0,1068,1576,218.90547,325.04147,0,2896,789.0964,783.1685,613352.9,0,0,0,1,0,0,0,0,1,798.7195,26.39394,1318.8572,0,0,0,0,0,0,33,871,49,64624,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0.0002189040205371772,Normal
6,270,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,88888.88889,14814.81481,90.0,138.02536,249,1,0,0.0,0.0,0,0,250,125.0,175.36249,249,1,0,0,0,0,20,60,3703.7036,11111.111,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0036900369003690036,Normal
6,4241179,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,42.67681227,1.414700959,848235.8,1851746.0,4160549,3,4241179,1060294.8,2067175.4,4160549,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.1789174,0.23578349,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,0,0,0,0,0,0,5,135,1,46,258,726,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1.1789171881410362e-06,Normal
6,63099,14,13,331,21808,331,0,23.642857,88.46347,2984,0,1677.5385,1167.3075,350861.3449,427.8990158,2426.8845,7620.4688,28795,4,63099,4853.769,10465.408,28918,4,31761,2646.75,8063.8726,28240,48,0,0,0,0,460,432,221.87357,206.02545,0,2984,790.6786,1147.2958,1316287.8,0,0,0,1,0,0,0,0,0,819.96295,23.642857,1677.5385,0,0,0,0,0,0,14,331,13,21808,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.0002218700475435816,Normal
6,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.285714286,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.523,23809.523,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,66,16220,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.023255813953488372,Normal
17,37039,1,1,86,168,86,86,86.0,0.0,168,168,168.0,0.0,6857.636545,53.99713815,37039.0,0.0,37039,37039,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26.99857,26.99857,86,168,113.333336,47.342724,2241.3333,0,0,0,0,0,0,0,0,1,170.0,86.0,168.0,0,0,0,0,0,0,1,86,1,168,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2.6997840172786177e-05,Normal
6,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.3333333333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.666,16666.666,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,349,1029,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.01639344262295082,Normal
6,655,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4580.152672,327.5,458.9123,652,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,32,40,1526.7175,3053.435,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,1029,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.001524390243902439,Normal
17,23697,1,1,49,91,49,49,49.0,0.0,91,91,91.0,0.0,5907.920834,84.39886906,23697.0,0.0,23697,23697,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.199436,42.199436,49,91,63.0,24.24871,588.0,0,0,0,0,0,0,0,0,1,94.5,49.0,91.0,0,0,0,0,0,0,1,49,1,91,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4.219765381044814e-05,Normal
6,256595,7,7,1964,3363,1639,0,280.57144,604.25653,1448,0,480.42856,623.7066,20760.34217,54.56068902,19738.076,40451.254,150037,37,231621,38603.5,55701.24,150037,211,232406,38734.332,69061.97,174451,208,0,0,0,0,232,232,27.280344,27.280344,0,1639,355.13333,585.5244,342838.84,0,0,0,1,0,0,0,0,1,380.5,280.57144,480.42856,0,0,0,0,0,0,7,1964,7,3363,29200,66,3,32,0.0,0.0,0,0,0.0,0.0,0,0,2.7280238195451213e-05,Normal
6,23,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,782608.695652174,130434.782608696,11.5,13.435029,21,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,43478.26,86956.52,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.041666666666666664,Normal
6,25013186,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,0.239873481131112,0.079957827043704,25013186.0,0.0,25013186,25013186,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,0.039978914,0.039978914,0,6,2.0,3.4641016,12.0,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,65535,5068,0,32,0.0,0.0,0,0,25013186.0,0.0,25013186,25013186,3.997891192353857e-08,Normal
17,67753,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3601.316547,29.51898809,67753.0,0.0,67753,67753,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,14.759494,14.759494,58,186,100.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.4759276205094902e-05,Normal
17,30825,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,10316.301703163,129.764801297648,10275.0,17791.625,30819,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.8824,64.8824,34,125,70.4,49.842754,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,6.48802958541491e-05,Normal
6,72119462,23,22,8762,4112,719,0,380.9565,337.00735,317,0,186.90909,158.0524,178.509373794275,0.623964721201054,1639078.6,3650760.8,10004981,48,62272064,2830548.2,4480558.5,10033494,5181,72091203,3432914.5,4759231.0,10033294,8062,0,0,0,0,472,524,0.3189153,0.30504942,0,719,279.86957,279.94797,78370.875,0,0,0,1,0,0,0,0,0,286.0889,380.9565,186.90909,0,0,0,0,0,0,23,8762,22,4112,8192,108,22,20,425141.5,971905.9,2409036,28265,9953536.0,117630.22,10004981,9713500,3.189152975251632e-07,Normal
6,10065449,7,5,2136,2406,1460,0,305.14285,565.8007,1460,0,481.2,667.1444,451.246635892746,1.1921971886202,915040.8,2978799.8,9896000,34,169449,28241.5,37936.074,96496,48,10033247,2508311.8,4925307.5,9896034,169,0,0,0,0,176,112,0.69544834,0.49674883,0,1460,349.3846,571.8214,326979.75,0,0,0,1,0,0,0,0,0,378.5,305.14285,481.2,0,0,0,0,0,0,7,2136,5,2406,8192,64,4,20,0.0,0.0,0,0,0.0,0.0,0,0,6.954482909358251e-07,Normal
17,266,2,2,88,226,44,44,44.0,0.0,113,113,113.0,0.0,1180451.128,15037.59398,88.666664,111.69751,215,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,7518.797,7518.797,44,113,71.6,37.79286,1428.3,0,0,0,0,0,0,0,0,1,89.5,44.0,113.0,0,0,0,0,0,0,2,88,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00749063670411985,Normal
17,534924,1,1,50,121,50,50,50.0,0.0,121,121,121.0,0.0,319.6715795,3.738848883,534924.0,0.0,534924,534924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.8694245,1.8694245,50,121,73.666664,40.99187,1680.3334,0,0,0,0,0,0,0,0,1,110.5,50.0,121.0,0,0,0,0,0,0,1,50,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.8694209468617095e-06,Normal
6,3880,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,773.1958763,1940.0,2665.7925,3825,55,3880,3880.0,0.0,3880,3880,0,0.0,0.0,0,0,0,0,0,0,64,32,515.4639,257.73196,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,349,316,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.000515331100231899,Normal
17,24367,2,2,60,416,30,30,30.0,0.0,208,208,208.0,0.0,19534.61649,164.1564411,8122.3335,14024.145,24316,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,82.078224,82.078224,30,208,101.2,97.49461,9505.2,0,0,0,0,0,0,0,0,1,126.5,30.0,208.0,0,0,0,0,0,0,2,60,2,416,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,8.207485226526592e-05,Normal
6,40,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1147,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.024390243902439025,Normal
6,95087,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.0333694406175,95087.0,0.0,95087,95087,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.516685,10.516685,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.0516574120814404e-05,Normal
6,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,7137,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.4,Normal
17,157,2,2,54,54,27,27,27.0,0.0,27,27,27.0,0.0,687898.0892,25477.70701,52.333332,88.91194,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12738.854,12738.854,27,27,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1,33.75,27.0,27.0,0,0,0,0,0,0,2,54,2,54,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.012658227848101266,Normal
6,167876,10,6,1009,1231,757,0,100.9,235.65297,1093,0,205.16667,438.4365,13343.18187,95.30844195,11191.733,16862.516,40823,3,167876,18652.889,31512.742,91486,3,129480,25896.0,17661.125,40823,316,0,0,0,0,332,200,59.567776,35.740665,0,1093,131.76471,308.2348,95008.69,0,0,0,1,0,0,0,0,0,140.0,100.9,205.16667,0,0,0,0,0,0,10,1009,6,1231,65535,352,5,32,0.0,0.0,0,0,0.0,0.0,0,0,5.9567421385895626e-05,Normal
6,116394381,20,19,1588,4363,1138,0,79.4,254.18008,1460,0,229.63158,476.5859,51.12789766,0.335067721,3063010.0,4559742.5,9998090,4,116000000,6126020.0,4841985.0,10000000,4,111000000,6158471.5,5007820.5,10000000,49,0,0,0,0,412,524,0.1718296,0.16323812,0,1460,148.775,377.52795,142527.36,0,0,0,1,0,0,0,0,0,152.58974,79.4,229.63158,0,0,0,0,0,0,20,1588,19,4363,8192,1038,19,20,93693.0,173889.16,645865,43249,9605838.0,1294731.2,9998090,5498430,1.718295991296212e-07,Normal
6,3327457,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.80317882394874,665491.4,938089.9,2023830,60,1303627,651813.5,888252.7,1279903,23724,3303823,1651911.5,526057.06,2023890,1279933,0,0,0,0,104,112,0.9015894,0.9015894,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,9.015891410199618e-07,Normal
6,3698437,5,4,300,157,237,0,60.0,101.04702,145,0,39.25,70.55672,123.565711677663,2.43346040503056,462304.62,1241134.5,3533072,4,3698437,924609.25,1793326.9,3614437,124,123619,41206.332,40795.28,81582,4,0,0,0,0,112,92,1.3519224,1.081538,0,237,45.7,81.003494,6561.567,0,0,0,1,0,0,0,0,0,50.77778,60.0,39.25,0,0,0,0,0,0,5,300,4,157,8192,110,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1.3519220817004368e-06,Normal
6,47,2,0,37,0,31,6,18.5,17.67767,0,0,0.0,0.0,787234.0426,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,40,0,42553.19,0.0,6,31,22.666666,14.433757,208.33333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.041666666666666664,Normal
17,30625,1,1,39,295,39,39,39.0,0.0,295,295,295.0,0.0,10906.12245,65.30612245,30625.0,0.0,30625,30625,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.65306,32.65306,39,295,124.333336,147.80167,21845.334,0,0,0,0,0,0,0,0,1,186.5,39.0,295.0,0,0,0,0,0,0,1,39,1,295,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.265199503689675e-05,Normal
6,5122192,9,6,385,3909,192,0,42.77778,77.13588,1418,0,651.5,656.3401,838.3129723,2.928433764,365870.84,1276329.8,4795999,3,5122192,640274.0,1680639.5,4795999,3,289435,57887.0,108704.34,250299,48,0,0,0,0,296,200,1.7570603,1.1713735,0,1418,268.375,490.73358,240819.45,0,0,0,1,0,0,0,0,0,286.26666,42.77778,651.5,0,0,0,0,0,0,9,385,6,3909,29200,349,3,32,0.0,0.0,0,0,0.0,0.0,0,0,1.7570599155478912e-06,Normal
6,49226,6,4,466,476,466,0,77.666664,190.2437,476,0,119.0,238.0,19136.2288221671,203.14467964084,5469.5557,9814.44,23015,40,49226,9845.2,11879.544,23072,234,25737,8579.0,12295.001,22738,600,0,0,0,0,204,144,121.88681,81.25787,0,476,85.63636,190.542,36306.254,0,0,0,1,0,0,0,0,0,94.2,77.666664,119.0,0,0,0,0,0,0,6,466,4,476,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00012188433176915108,Normal
17,276,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,753623.188405797,14492.7536231884,92.0,117.35843,225,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,7246.377,7246.377,36,68,48.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.007220216606498195,Normal
6,303953,15,10,974,7419,469,0,64.933334,134.26598,1581,0,741.9,747.3777,27612.8217191474,82.2495583198718,12664.708,23718.836,74610,1,303953,21710.928,28329.912,74714,1,243809,27089.889,42198.996,104145,1,0,0,0,0,492,328,49.349735,32.899822,0,1581,322.80768,570.5303,325504.8,0,0,0,1,0,0,0,0,0,335.72,64.933334,741.9,0,0,0,0,0,0,15,974,10,7419,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0,4.9349572632701e-05,Normal
17,1031,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,221144.5199,3879.728419,343.66666,590.052,1025,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,1939.8643,1939.8643,37,77,53.0,21.908903,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.001937984496124031,Normal
17,213491,4,2,136,100,34,34,34.0,0.0,50,50,50.0,0.0,1105.433016,28.10422922,42698.2,79651.6,183246,3,30242,10080.667,17453.299,30234,4,3,3.0,0.0,3,3,0,0,0,0,128,64,18.736153,9.368076,34,50,38.57143,7.8072004,60.95238,0,0,0,0,0,0,0,0,0,45.0,34.0,50.0,0,0,0,0,0,0,4,136,2,100,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,1.873606505161786e-05,Normal
6,31,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,516129.0323,129032.2581,10.333333,15.30795,28,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,48,40,64516.13,64516.13,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0.0625,Normal
6,687533,17,12,795,4404,223,0,46.764706,76.113014,1418,0,367.0,549.9466,7561.818851,42.17979355,24554.75,77250.586,411143,1,687533,42970.812,100552.555,411143,4,612727,55702.453,132753.34,448017,1,0,0,0,0,564,392,24.726086,17.453707,0,1418,173.3,379.29172,143862.22,0,0,0,1,0,0,0,0,0,179.27586,46.764706,367.0,0,0,0,0,0,0,17,795,12,4404,29200,357,7,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4726049911713458e-05,Normal
17,23404,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,5127.328662,85.4554777,23404.0,0.0,23404,23404,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.727737,42.727737,52,68,57.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4.272591326639607e-05,Normal
6,407876,3,4,373,248,373,0,124.333336,215.35165,248,0,62.0,124.0,1522.521551,17.16207867,67979.336,104360.21,202825,4,203280,101640.0,143298.02,202967,313,205051,68350.336,116648.11,203039,4,0,0,0,0,72,92,7.3551764,9.806902,0,373,77.625,147.56494,21775.41,0,0,0,1,0,0,0,0,1,88.71429,124.333336,62.0,0,0,0,0,0,0,3,373,4,248,8192,123,1,20,0.0,0.0,0,0,0.0,0.0,0,0,7.3551585404423395e-06,Normal
17,32340,1,1,52,104,52,52,52.0,0.0,104,104,104.0,0.0,4823.747681,61.84291899,32340.0,0.0,32340,32340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30.92146,30.92146,52,104,69.333336,30.022215,901.3333,0,0,0,0,0,0,0,0,1,104.0,52.0,104.0,0,0,0,0,0,0,1,52,1,104,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.092050338579512e-05,Normal
6,5726664,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698486938,1908888.0,3285803.5,5702983,106,5726664,2863332.0,4015873.0,5702983,23681,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5238652,0.17462173,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,5.238651117186007e-07,Normal
17,30502,1,1,62,127,62,62,62.0,0.0,127,127,127.0,0.0,6196.314996,65.56947085,30502.0,0.0,30502,30502,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.784737,32.784737,62,127,83.666664,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,125.5,62.0,127.0,0,0,0,0,0,0,1,62,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3.278366062354523e-05,Normal
17,75726,2,2,66,186,33,33,33.0,0.0,93,93,93.0,0.0,3327.787022,52.82201622,25242.0,43716.96,75722,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,26.411009,26.411009,33,93,57.0,32.863354,1080.0,0,0,0,0,0,0,0,0,1,71.25,33.0,93.0,0,0,0,0,0,0,2,66,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2.6410659342110477e-05,Normal
17,182,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1142857.143,21978.02198,60.666668,98.14954,174,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,10989.011,10989.011,36,68,48.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.01092896174863388,Normal
17,191,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,1570680.628,20942.40838,63.666668,69.83075,140,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,10471.204,10471.204,47,103,69.4,30.672462,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,0,0,0,0,0,0,2,94,2,206,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0.010416666666666666,Normal
17,23996,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,10418.40307,166.6944491,7998.6665,13810.816,23946,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,64,64,83.34722,83.34722,34,91,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,8.334375130224612e-05,Normal
17,191,2,2,120,152,60,60,60.0,0.0,76,76,76.0,0.0,1424083.77,20942.40838,63.666668,70.4935,141,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,10471.204,10471.204,60,76,66.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,83.0,60.0,76.0,0,0,0,0,0,0,2,120,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.010416666666666666,Normal
17,50117,2,2,90,554,45,45,45.0,0.0,277,277,277.0,0.0,12849.93116,79.81323703,16705.666,28931.6,50113,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,39.90662,39.90662,45,277,137.8,127.07163,16147.2,0,0,0,0,0,0,0,0,1,172.25,45.0,277.0,0,0,0,0,0,0,2,90,2,554,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,3.990582225946766e-05,Normal
6,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,55555.555,55555.555,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,8521,56196,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.05263157894736842,Normal
6,115955149,22,19,1169,5165,782,0,53.136364,171.02612,1418,0,271.8421,513.76794,54.6245686769804,0.353584988278528,2898878.8,4509503.0,10019454,6,115955149,5521674.0,4983040.0,10055948,49,110743980,6152443.5,5024121.5,10056004,48,0,0,0,0,712,616,0.18972853,0.16385646,0,1418,150.80952,378.5865,143327.72,0,0,0,1,0,0,0,0,0,154.48781,53.136364,271.8421,0,0,0,0,0,0,22,1169,19,5165,29200,361,4,32,54938.25,64551.363,259916,36215,9607987.0,1396164.9,10019454,5174595,1.8972852865957225e-07,Normal
6,117550594,15,13,984,4995,368,0,65.6,106.1682,1448,0,384.23077,599.5932,50.86320534,0.238195308,4353725.5,15600000.0,59000000,1,118000000,8396471.0,21300000.0,59000000,18,118000000,9792786.0,22800000.0,59000000,48,0,0,0,0,488,424,0.12760463,0.11059068,0,1448,206.17241,431.8989,186536.64,0,0,0,1,0,0,0,0,0,213.53572,65.6,384.23077,0,0,0,0,0,0,15,984,13,4995,29200,126,7,32,118008.5,109904.9,195723,40294,58600000.0,473560.72,59000000,58300000,1.2760462845806947e-07,Normal
